entry,school,category,castUI,dispel,mechanic,attributes,attributesEx,attributesEx2,attributesEx3,attributesEx4,stances,stancesNot,targets,targetCreatureType,requiresSpellFocus,casterAuraState,targetAuraState,castingTimeIndex,recoveryTime,categoryRecoveryTime,interruptFlags,auraInterruptFlags,channelInterruptFlags,procFlags,procChance,procCharges,maxLevel,baseLevel,spellLevel,durationIndex,powerType,manaCost,manCostPerLevel,manaPerSecond,manaPerSecondPerLevel,rangeIndex,speed,modelNextSpell,stackAmount,totem1,totem2,reagent1,reagent2,reagent3,reagent4,reagent5,reagent6,reagent7,reagent8,reagentCount1,reagentCount2,reagentCount3,reagentCount4,reagentCount5,reagentCount6,reagentCount7,reagentCount8,equippedItemClass,equippedItemSubClassMask,equippedItemInventoryTypeMask,effect1,effect2,effect3,effectDieSides1,effectDieSides2,effectDieSides3,effectBaseDice1,effectBaseDice2,effectBaseDice3,effectDicePerLevel1,effectDicePerLevel2,effectDicePerLevel3,effectRealPointsPerLevel1,effectRealPointsPerLevel2,effectRealPointsPerLevel3,effectBasePoints1,effectBasePoints2,effectBasePoints3,effectBonusCoefficient1,effectBonusCoefficient2,effectBonusCoefficient3,effectMechanic1,effectMechanic2,effectMechanic3,effectImplicitTargetA1,effectImplicitTargetA2,effectImplicitTargetA3,effectImplicitTargetB1,effectImplicitTargetB2,effectImplicitTargetB3,effectRadiusIndex1,effectRadiusIndex2,effectRadiusIndex3,effectApplyAuraName1,effectApplyAuraName2,effectApplyAuraName3,effectAmplitude1,effectAmplitude2,effectAmplitude3,effectMultipleValue1,effectMultipleValue2,effectMultipleValue3,effectChainTarget1,effectChainTarget2,effectChainTarget3,effectItemType1,effectItemType2,effectItemType3,effectMiscValue1,effectMiscValue2,effectMiscValue3,effectTriggerSpell1,effectTriggerSpell2,effectTriggerSpell3,effectPointsPerComboPoint1,effectPointsPerComboPoint2,effectPointsPerComboPoint3,spellVisual1,spellVisual2,spellIconId,activeIconId,spellPriority,name,nameFlags,nameSubtext,nameSubtextFlags,description,descriptionFlags,auraDescription,auraDescriptionFlags,manaCostPercentage,startRecoveryCategory,startRecoveryTime,minTargetLevel,maxTargetLevel,spellFamilyName,spellFamilyFlags,maxAffectedTargets,dmgClass,preventionType,stanceBarOrder,dmgMultiplier1,dmgMultiplier2,dmgMultiplier3,minFactionId,minReputation,requiredAuraVision,customFlags
34773,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,101,0,0,60,60,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5999,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,213,0,0,Thorn Burst,4128894,,4128894,"Sends a burst of thorns at the enemy, causing $s1 Physical damage.",4128894,,4128892,0,133,1500,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
34774,5,0,0,1,0,65536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,101,0,0,60,60,85,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,499,0,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,3,12,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,44,0,50,Lucid Nightmare,4128894,,4128894,Puts the target to sleep and causes it to take $o1 Shadow damage over $d.,4128894,Unable to take any actions.$s1 Shadow damage periodically.,4128894,0,133,1500,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
34775,3,0,0,0,0,327696,136,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,60,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,98,125,1,1,1,1,1,1,0,0,0,0,0,0,1499,99,-101,0,-1,-1,0,0,0,22,22,22,15,15,15,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,145,0,199,0,0,Nightmare Burst,4128894,,4128894,"Deals $s1 damage to nearby enemies, knocks them back and clears their threat.",4128894,,4128894,0,133,1500,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
34776,5,0,0,0,0,327680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,60,60,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,399,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,0,213,0,0,Decaying Miasma,4128894,,4128892,"Instantly lashes an enemy with dark magic, inflicting Shadow damage.",4128894,,4128892,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
34777,0,0,0,0,0,262160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,18,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,10,1,1,1,1,1,1,0,0,0,0,0,0,199,199,49999,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,138,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1661,0,0,Restored Strength,4128894,,4128894,,4128876,Attack speed increased by $s1%.,4128894,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0
34778,0,971,0,0,0,327696,134218240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,40,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,2,0,1,1,0,1,1,0,0,0,0,0,0,0,-51,4999,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,39,0,564,0,50,Satyr Strike,4128894,,4128894,"A vicious strike that deals $s1 damage and wounds the target, reducing the effectiveness of any healing by $s1% for $d.",4128894,Healing effects reduced by $s1%.,4128894,0,133,1500,0,0,0,0,0,2,2,-1,1,1,1,0,0,0,0
34779,1,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,101,0,0,60,60,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077,0,242,0,50,Ultimate Sacrifice,4128894,,4128894,Sacrifice yourself to heal Archdruid Kronn.,4128894,,4128892,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
34780,1,0,0,0,0,134217728,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,101,0,0,60,60,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077,0,242,0,50,Reform Body,4128894,,4128894,Archdruid Kronn reforms his body.,4128894,,4128892,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
34781,1,0,0,0,0,134217728,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,101,0,0,60,60,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3077,0,242,0,50,Return to Body,4128894,,4128894,Archdruid Kronn returns to his body.,4128894,,4128892,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
35998,0,99,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,46,46,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,14,1,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,135,71,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Concoction of the Emerald Mongoose,4128894,,8323196,Increases healing done by spells and effects by up to $s1 and your chance to get a critical strike with spells by $s2%.,4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
35999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,600000,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,0,289,0,0,Sacred Chalice,16712190,Toy,16712190,"A sacred vessel filled with the essence of a moonwell, allowing tailors to craft Mooncloth anywhere under Elune’s blessing.",16712190,,16712190,0,133,1500,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
36523,0,56,0,0,19,0,0,2097152,512,0,0,0,0,0,0,0,0,1,0,30000,8,0,0,0,101,0,0,10,10,31,2,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,36527,0,0,0,0,0,722,0,2365,0,50,Bubble Barrier,4128894,Rank 1,4128894,"Envelop yourself in a bubble, absorbing $s1 damage. When the bubble breaks or expires it deals $36527s1 Frost damage to enemies within $36527a1 yards. Lasts $d.",4128894,Absorbs damage.,4128894,0,133,1500,0,0,9,1.65E+12,0,1,1,-1,1,1,1,0,0,0,0
36524,0,56,0,0,19,0,0,2097152,512,0,0,0,0,0,0,0,0,1,0,30000,8,0,0,0,101,0,0,24,24,31,2,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,124,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,36528,0,0,0,0,0,722,0,2365,0,50,Bubble Barrier,4128894,Rank 2,4128894,"Envelop yourself in a bubble, absorbing $s1 damage. When the bubble breaks or expires it deals $36528s1 Frost damage to enemies within $36528a1 yards. Lasts $d.",4128894,Absorbs damage.,4128894,0,133,1500,0,0,9,1.65E+12,0,1,1,-1,1,1,1,0,0,0,0
36525,0,56,0,0,19,0,0,2097152,512,0,0,0,0,0,0,0,0,1,0,30000,8,0,0,0,101,0,0,40,40,31,2,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,234,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,36529,0,0,0,0,0,722,0,2365,0,50,Bubble Barrier,4128894,Rank 3,4128894,"Envelop yourself in a bubble, absorbing $s1 damage. When the bubble breaks or expires it deals $36529s1 Frost damage to enemies within $36529a1 yards. Lasts $d.",4128894,Absorbs damage.,4128894,0,133,1500,0,0,9,1.65E+12,0,1,1,-1,1,1,1,0,0,0,0
36526,0,56,0,0,19,0,0,2097152,512,0,0,0,0,0,0,0,0,1,0,30000,8,0,0,0,101,0,0,56,56,31,2,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,334,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,36530,0,0,0,0,0,722,0,2365,0,50,Bubble Barrier,4128894,Rank 4,4128894,"Envelop yourself in a bubble, absorbing $s1 damage. When the bubble breaks or expires it deals $36530s1 Frost damage to enemies within $36530a1 yards. Lasts $d.",4128894,Absorbs damage.,4128894,0,133,1500,0,0,9,1.65E+12,0,1,1,-1,1,1,1,0,0,0,0
36527,4,0,0,0,0,65536,136,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,101,0,0,10,10,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,14,-1,0,0,-1,-1,0,0,0,22,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,193,0,50,Bubble Barrier,4128894,,4128892,Inflicts Frost damage to nearby enemies.,4128894,,4128894,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
36528,4,0,0,0,0,65536,136,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,101,0,0,24,24,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,6,0,0,1,1,0,0,0,0,0,0,0,30,-1,0,0,-1,-1,0,0,0,22,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,193,0,50,Bubble Barrier,4128894,,4128892,Inflicts Frost damage to nearby enemies.,4128894,,4128894,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
36529,4,0,0,0,0,65536,136,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,101,0,0,40,40,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,10,0,0,1,1,0,0,0,0,0,0,0,43,-1,0,0,-1,-1,0,0,0,22,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,193,0,50,Bubble Barrier,4128894,,4128892,Inflicts Frost damage to nearby enemies.,4128894,,4128894,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
36530,4,0,0,0,0,65536,136,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,101,0,0,56,56,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,0,13,0,0,1,1,0,0,0,0,0,0,0,71,-1,0,0,-1,-1,0,0,0,22,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,193,0,50,Bubble Barrier,4128894,,4128892,Inflicts Frost damage to nearby enemies.,4128894,,4128894,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
36531,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,10,10,21,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,35,35,0,1,1,0,1,1,0,0,0,0,0,0,0,9,19,0,0,-1,-1,0,0,0,1,1,0,0,0,0,27,27,0,134,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,0,167,122,0,Strider Presence,4128894,,4128894,Party members within $a1 yards of the Tallstrider continue $s1% of their Mana regeneration and $s2% of their Health regeneration while in combat. Lasts until cancelled. ,4128894,Party members within $a1 yards of the Tallstrider continue $s1% of their Mana regeneration and $s2% of their Health regeneration while in combat. Lasts until cancelled. ,4128892,0,133,1500,0,0,9,5.50E+11,0,0,0,-1,1,0,0,0,0,0,0
36532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90000,0,0,0,0,0,101,0,0,20,20,18,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36562,0,0,0,0,0,1604,0,2366,0,0,Packleader,4128894,,4128892,"Let out a cackle, calling in a Pack Ally to assist you for $36562d. The Pack Ally also follows the commands given to your pet and does not generate threat.",4128894,,4128892,0,0,0,0,0,9,5.50E+11,0,0,0,-1,1,1,1,0,0,0,0
36533,0,34,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60000,0,0,0,0,101,0,0,0,20,39,2,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36534,0,0,0,0,0,684,0,272,0,0,Web,4128894,,4128892,"Encases the target in sticky webs, rooting the target in place for $d then reducing movement speed by $36534s1% for $36534d.",4128894,Immobilized.,4128892,0,0,0,0,0,9,5.50E+11,0,1,1,-1,1,1,1,0,0,0,0
36534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,20,39,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-61,0,0,0,-1,-1,11,0,0,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,272,0,0,Web,4128894,,4128894,Slows the target's movement speed by $s1%.,4128894,Movement speed reduced by $s1%.,4128894,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0,0,0,0
36535,0,0,0,0,0,262160,0,0,0,0,0,0,0,0,0,0,0,1,120000,0,0,0,0,0,101,0,0,30,30,29,2,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,-9,2,0,0,-1,-1,0,0,0,20,20,0,0,0,0,10,10,0,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,0,0,0,0,0,748,0,957,0,0,Roar of Fortitude,8323198,,4128892,"Let out a fortifying roar, reducing damage taken by $s1% and increasing all damage dealt by $s2% for your party members within $a1 yards for $d.",4128894,Damage taken reduced by $s1%.Damage done increased by $s2%.,4128894,0,133,1500,0,0,9,5.50E+11,0,1,1,-1,1,1,1,0,0,0,0
36536,0,0,0,0,15,16,0,0,8,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,101,0,0,1,1,35,2,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,494,0,0,Savage Rend,4128894,Rank 1,4128876,"Slash at the target with your talons, dealing $s1 damage and causing bleeding for $o2 damage over $d. Critically striking with this ability increases its bleed duration by 1 sec.",4128894,Bleeding for $s2 damage every $t2 seconds.,4128894,0,133,1000,0,0,9,1.65E+12,0,2,2,-1,1,1,1,0,0,0,0
36537,0,0,0,0,15,16,0,0,8,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,101,0,0,12,12,35,2,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,4,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,494,0,0,Savage Rend,4128894,Rank 2,4128876,"Slash at the target with your talons, dealing $s1 damage and causing bleeding for $o2 damage over $d. Critically striking with this ability increases its bleed duration by 1 sec.",4128894,Bleeding for $s2 damage every $t2 seconds.,4128894,0,133,1000,0,0,9,1.65E+12,0,2,2,-1,1,1,1,0,0,0,0
36538,0,0,0,0,15,16,0,0,8,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,101,0,0,24,24,35,2,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,5,1,0,1,1,0,0,0,0,0,0,0,7,3,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,494,0,0,Savage Rend,4128894,Rank 3,4128876,"Slash at the target with your talons, dealing $s1 damage and causing bleeding for $o2 damage over $d. Critically striking with this ability increases its bleed duration by 1 sec.",4128894,Bleeding for $s2 damage every $t2 seconds.,4128894,0,133,1000,0,0,9,1.65E+12,0,2,2,-1,1,1,1,0,0,0,0
36539,0,0,0,0,15,16,0,0,8,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,101,0,0,36,36,35,2,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,6,1,0,1,1,0,0,0,0,0,0,0,12,6,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,494,0,0,Savage Rend,4128894,Rank 4,4128876,"Slash at the target with your talons, dealing $s1 damage and causing bleeding for $o2 damage over $d. Critically striking with this ability increases its bleed duration by 1 sec.",4128894,Bleeding for $s2 damage every $t2 seconds.,4128894,0,133,1000,0,0,9,1.65E+12,0,2,2,-1,1,1,1,0,0,0,0
36540,0,0,0,0,15,16,0,0,8,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,101,0,0,48,48,35,2,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,7,1,0,1,1,0,0,0,0,0,0,0,18,10,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,494,0,0,Savage Rend,4128894,Rank 5,4128876,"Slash at the target with your talons, dealing $s1 damage and causing bleeding for $o2 damage over $d. Critically striking with this ability increases its bleed duration by 1 sec.",4128894,Bleeding for $s2 damage every $t2 seconds.,4128894,0,133,1000,0,0,9,1.65E+12,0,2,2,-1,1,1,1,0,0,0,0
36541,0,0,0,0,15,16,0,0,8,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,101,0,0,60,60,35,2,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,10,1,0,1,1,0,0,0,0,0,0,0,26,15,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,494,0,0,Savage Rend,4128894,Rank 6,4128876,"Slash at the target with your talons, dealing $s1 damage and causing bleeding for $o2 damage over $d. Critically striking with this ability increases its bleed duration by 1 sec.",4128894,Bleeding for $s2 damage every $t2 seconds.,4128894,0,133,1000,0,0,9,1.65E+12,0,2,2,-1,1,1,1,0,0,0,0
36542,0,0,0,0,0,327696,512,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,10,10,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,9,-81,0,0,-1,-1,0,11,0,6,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,146,0,0,Death Roll,4128894,Rank 1,4128894,"Bite the enemy, causing $s1 damage.",4128894,Reduces movement speed by $s2%.,4128892,0,0,0,0,0,9,1.10E+12,0,2,2,-1,1,1,1,0,0,0,0
36543,0,0,0,0,0,327696,512,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,20,20,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,19,-81,0,0,-1,-1,0,11,0,6,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,146,0,0,Death Roll,4128894,Rank 2,4128894,"Bite the enemy, causing $s1 damage.",4128894,Reduces movement speed by $s2%.,4128892,0,0,0,0,0,9,1.10E+12,0,2,2,-1,1,1,1,0,0,0,0
36544,0,0,0,0,0,327696,512,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,30,30,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,29,-81,0,0,-1,-1,0,11,0,6,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,146,0,0,Death Roll,4128894,Rank 3,4128894,"Bite the enemy, causing $s1 damage.",4128894,Reduces movement speed by $s2%.,4128892,0,0,0,0,0,9,1.10E+12,0,2,2,-1,1,1,1,0,0,0,0
36545,0,0,0,0,0,327696,512,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,40,40,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,1,1,0,1,1,0,0,0,0,0,0,0,39,-81,0,0,-1,-1,0,11,0,6,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,146,0,0,Death Roll,4128894,Rank 4,4128894,"Bite the enemy, causing $s1 damage.",4128894,Reduces movement speed by $s2%.,4128892,0,0,0,0,0,9,1.10E+12,0,2,2,-1,1,1,1,0,0,0,0
